,Unnamed: 0,author,year,title,blob,vader,afinn,blob_zscore,vader_zscore,afinn_zscore,blob_zscore_outliers,vader_zscore_outliers,afinn_zscore_outliers,co2,co2_per_capita,co2_growth_prct,co2_growth_abs,cumulative_co2,coal_co2,cumulative_coal_co2,coal_co2_per_capita,gdp
469,469,Song,2020,coal dust.txt,-0.000734209791096,0.0053738522954091,-0.0065516488316226,-1.7298364202027374,-1.4855555336722162,-1.612003286123184,-1.7298364202027374,-1.4855555336722162,-1.612003286123184,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
470,470,spataru,2010,Domestic energy and occupancy.txt,0.0341693255925049,0.0954632326820604,0.0280756482745174,0.7061456550190132,1.1894907470595897,0.7534406465401642,0.7061456550190132,1.1894907470595897,0.7534406465401642,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
471,471,Spencer,2007,predicting light pipe transmittance.txt,0.0563516208307875,0.0452063063063063,0.0134938001458789,2.254288930302267,-0.3028006129817036,-0.2426678304564485,2.254288930302267,-0.3028006129817036,-0.2426678304564485,31493.742,4.696,2.98,910.212,1244213.89,12811.338,601452.662,1.91,
472,472,srinivas,2020,anal.txt,0.0346094657375145,0.015932288037166,0.0185898889140784,0.7368638470888185,-1.1720412865976786,0.1054538326378938,0.7368638470888185,-1.1720412865976786,0.1054538326378938,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
473,473,srivastav etal,2009,energy.txt,0.0311036001007557,0.0509370233702336,0.0177505497957901,0.4921830216245626,-0.1326370121000992,0.0481172863080902,0.4921830216245626,-0.1326370121000992,0.0481172863080902,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
474,474,stafell,2011,Lower.txt,0.0325136198926521,0.0360367245657568,0.0032379924446842,0.5905909021162741,-0.5750752742752756,-0.9432578310849178,0.5905909021162741,-0.5750752742752756,-0.9432578310849178,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
475,475,steve,2011,Hydrogen.txt,0.0297492473233213,0.0441885185185185,0.0104403086699954,0.397660244688137,-0.3330220378001547,-0.4512565303751329,0.397660244688137,-0.3330220378001547,-0.4512565303751329,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
476,476,su etal,2010,feasibility.txt,0.0153606542119335,0.087202132196162,0.0261620523241046,-0.6065461923327955,0.9441918446283712,0.6227199634733221,-0.6065461923327955,0.9441918446283712,0.6227199634733221,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
477,477,suetal,2018,Nanosilicon.txt,0.0284486650688367,0.0682422746781115,0.0276946107784431,0.3068902116683693,0.381212100299026,0.7274113890314559,0.3068902116683693,0.381212100299026,0.7274113890314559,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
478,478,sukarno,2020,Multistage.txt,0.0112363094965212,0.0645334341906203,0.0434622467771639,-0.894391812793929,0.2710845812805804,1.804522859536751,-0.894391812793929,0.2710845812805804,1.804522859536751,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
479,479,Sultan etal,2020,vfa.txt,0.0368726837398712,0.0365408333333333,0.0162384876393601,0.8948180034649229,-0.5601066478067372,-0.0551740056103581,0.8948180034649229,-0.5601066478067372,-0.0551740056103581,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
480,480,sun,2014,Existing.txt,0.0133132705122996,0.0287060492905153,0.0111767523551013,-0.7494368748552491,-0.7927468305244627,-0.4009489293705727,-0.7494368748552491,-0.7927468305244627,-0.4009489293705727,35534.443,4.871,0.71,251.418,1481493.672,15062.902,701562.049,2.065,
481,481,sun,2019,Investigation.txt,0.0248988387274101,0.0722034285714285,0.0129468599033816,0.0591412875886606,0.4988316237572416,-0.2800301597823259,0.0591412875886606,0.4988316237572416,-0.2800301597823259,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
482,482,Sun,2020,water shed water pollution.txt,0.0339998445853537,0.1008300261096605,0.0198935275987671,0.6943172631104688,1.3488482732890048,0.1945073965828362,0.6943172631104688,1.3488482732890048,0.1945073965828362,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
483,483,sunetal,2019,Study.txt,0.0516100514069264,0.0272973214285714,0.0321469575200918,1.923366059653124,-0.8345765357736581,1.0315580440205612,1.923366059653124,-0.8345765357736581,1.0315580440205612,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
484,484,symes,2013,enhanced.txt,0.0341926515219198,0.0542885553470919,0.0269214960953555,0.7077736146316399,-0.0331191431684915,0.6745987357435906,0.7077736146316399,-0.0331191431684915,0.6745987357435906,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
485,485,taha,2013,Meteorological.txt,0.0130625074023315,0.0491106365159129,0.0365651675372658,-0.7669380945539322,-0.1868683692351976,1.3333727668481077,-0.7669380945539322,-0.1868683692351976,1.3333727668481077,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
486,486,tamer,2013,Optimization.txt,0.0324382286838038,0.0978991150442478,0.0061139642944485,0.5853292106754147,1.2618200052396695,-0.7467957699057597,0.5853292106754147,1.2618200052396695,-0.7467957699057597,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
487,487,Tangka etal,2013,asorption solar.txt,0.0092893104019997,0.0332539393939393,0.0065845369583687,-1.030276468677691,-0.657705203485543,-0.7146502273491067,-1.030276468677691,-0.657705203485543,-0.7146502273491067,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
488,488,tantasavasdi,2020,Impact.txt,0.0370240664518261,0.0711133116883115,0.0438459129345443,0.9053832819895146,0.466462513200265,1.83073168494296,0.9053832819895146,0.466462513200265,1.83073168494296,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
489,489,tao etal,2009,congregation.txt,0.0658341301868969,0.0632565217391304,0.0081318210999358,2.916090738220497,0.2331689036555588,-0.6089528674437893,,0.2331689036555588,-0.6089528674437893,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
490,490,tasi,2013,Control.txt,0.0348705229955229,0.0450901709401709,0.0114406779661016,0.7550835143553607,-0.3062490491670628,-0.3829197648850652,0.7550835143553607,-0.3062490491670628,-0.3829197648850652,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
491,491,teixeira,2010,Temperature.txt,-0.0077660660935308,0.022359014084507,0.0046634225466342,-2.220602633997644,-0.9812109186182696,-0.8458845080745209,-2.220602633997644,-0.9812109186182696,-0.8458845080745209,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
492,492,Tham etal,2009,clear sky radiation data.txt,0.0284319392300587,0.056465191740413,0.0333576820063306,0.3057228845478196,0.0315122602607375,1.1142644961390176,0.3057228845478196,0.0315122602607375,1.1142644961390176,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
493,493,tham,2011,Energy.txt,0.0278112931865493,0.0854985655737704,0.0492603324691169,0.2624068530790849,0.8936074190540249,2.200599012378049,0.2624068530790849,0.8936074190540249,2.200599012378049,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
494,494,TiezhouWu etal,2020,coordinated control.txt,0.0305164381153305,0.1095574367088608,0.0145036730080994,0.4512039042936757,1.6079934373872746,-0.1736818617457301,0.4512039042936757,1.6079934373872746,-0.1736818617457301,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
495,495,tiwari,2019,Entrans.txt,0.0105338449429358,0.0231135537190082,0.0048710601719197,-0.9434181089042296,-0.9588061864037244,-0.8317004624812763,-0.9434181089042296,-0.9588061864037244,-0.8317004624812763,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
496,496,tolooiyan,2012,preliminary.txt,0.011934323865338,0.0517840801886792,0.009651267533136,-0.8456761032820593,-0.1074851442325834,-0.5051571442198967,-0.8456761032820593,-0.1074851442325834,-0.5051571442198967,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
497,497,trevor,2016,Design.txt,0.0271898177884305,0.0809092882991556,0.0196209961428811,0.2190329394233402,0.7573368724921983,0.1758903535947688,0.2190329394233402,0.7573368724921983,0.1758903535947688,35452.459,4.75,-0.12,-43.947,1552442.538,14360.628,730640.879,1.924,107000000000000.0
498,498,tu,2020,Comparative.txt,0.0271404741837738,0.0617548672566372,0.0180738786279683,0.2155891582948767,0.1885799052508932,0.0702043762125298,0.2155891582948767,0.1885799052508932,0.0702043762125298,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
499,499,Tufail,2020,confined rubberized concrete.txt,0.0317136879149718,0.0569349848942597,0.045264125881271,0.5347621748079973,0.0454619447131934,1.9276119929778763,0.5347621748079973,0.0454619447131934,1.9276119929778763,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
500,500,Utlu and Onal,2017,waste heat recovery.txt,0.0122682964880677,0.0449386710239651,0.0036788227767114,-0.8223675383002256,-0.3107475736950161,-0.913144032972656,-0.8223675383002256,-0.3107475736950161,-0.913144032972656,35925.738,4.76,1.33,473.278,1588368.275,14453.702,745094.581,1.915,110000000000000.0
501,501,utlu,2019,Thermophotovoltaic.txt,0.0151714495429134,0.074164639321075,0.0044232732221844,-0.6197511349615488,0.5570663402028048,-0.8622894778505844,-0.6197511349615488,0.5570663402028048,-0.8622894778505844,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
502,502,vadodaria,2012,Inuseenergy.txt,0.0222872278537831,0.0798270992366412,0.0222745769972156,-0.1231278494970492,0.725203164675545,0.3571605437709561,-0.1231278494970492,0.725203164675545,0.3571605437709561,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
503,503,Vakilabadi etal,2018,renewable power gen.txt,0.0228806163061943,0.0755440269749518,0.017381553125876,-0.081714175557409,0.5980248393883238,0.0229105561568535,-0.081714175557409,0.5980248393883238,0.0229105561568535,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
504,504,valdiserri,2018,Evaluation.txt,0.0209788587848932,0.0300605172413792,-0.017971442639094,-0.2144413386482903,-0.752528278251392,-2.392106968237022,-0.2144413386482903,-0.752528278251392,-2.392106968237022,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
505,505,Varga etal,2009,cooling system.txt,0.0140088968744308,0.0302976699029126,0.0040397762585456,-0.7008878287319862,-0.7454864455461648,-0.8884867453720282,-0.7008878287319862,-0.7454864455461648,-0.8884867453720282,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
506,506,varga,2010,Comparison.txt,0.0334493708140719,0.0139998384491114,0.0057471264367816,0.6558986838753071,-1.2294219907499424,-0.7718550282714827,0.6558986838753071,-1.2294219907499424,-0.7718550282714827,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
507,507,varga,2013,Readdressing.txt,0.0307846316237546,0.0228697038724373,0.0101558152476349,0.4699216236316143,-0.9660468802827014,-0.4706907136942225,0.4699216236316143,-0.9660468802827014,-0.4706907136942225,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
508,508,varga,2017,Ontheselection.txt,0.0339866307384476,0.0039111434108527,-0.0001287664177182,0.693395044376628,-1.5289881107932135,-1.1732463080774962,0.693395044376628,-1.5289881107932135,-1.1732463080774962,35925.738,4.76,1.33,473.278,1588368.275,14453.702,745094.581,1.915,110000000000000.0
509,509,varo,2013,Design.txt,0.0459171820243248,0.0726185714285714,0.0268146093388811,1.5260502112674166,0.5111585634165702,0.6672971369844004,1.5260502112674166,0.5111585634165702,0.6672971369844004,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
510,510,Vasiliev etal,2008,activated carbon.txt,0.02676916763091,0.0359275757575757,0.0269951071368314,0.1896749895080243,-0.5783162568652095,0.6796272192230411,0.1896749895080243,-0.5783162568652095,0.6796272192230411,32069.444,4.724,1.83,575.702,1276283.334,13234.705,614687.367,1.949,
511,511,Vasiliev etal,2009,efficiency of fuel cells.txt,0.0343095711210465,0.06591912568306,0.0271518285925378,0.7159336489830198,0.3122302619055737,0.6903331029477391,0.7159336489830198,0.3122302619055737,0.6903331029477391,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
512,512,veselov,2010,Impact.txt,-0.0011861772486772,0.0464953124999999,0.0201575957485798,-1.7613800622192628,-0.2645258328746422,0.2125462981138828,-1.7613800622192628,-0.2645258328746422,0.2125462981138828,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
513,513,victor,2013,loop heat.txt,0.0225205991487504,0.0444016806722689,0.0128247287076619,-0.1068404366271619,-0.3266925611833159,-0.288373129636962,-0.1068404366271619,-0.3266925611833159,-0.288373129636962,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
514,514,Vivek,2008,energy and exergy.txt,0.00797620621966,0.0437914588528677,0.0138674884437596,-1.12192043012525,-0.344812028776549,-0.2171406079816547,-1.12192043012525,-0.344812028776549,-0.2171406079816547,32069.444,4.724,1.83,575.702,1276283.334,13234.705,614687.367,1.949,
515,515,Vivekh etal,2015,Desalination.txt,0.0111909167441805,0.0268756572982773,0.0196865690972671,-0.8975598566562975,-0.8470971132115315,0.1803697429800837,-0.8975598566562975,-0.8470971132115315,0.1803697429800837,35496.406,4.81,-0.11,-38.037,1516990.078,14718.203,716280.251,1.994,
516,516,wajid,2019,Review.txt,0.0263916939541939,0.0456426388888888,0.0233333333333333,0.163330405779107,-0.2898444815576658,0.4294858177812773,0.163330405779107,-0.2898444815576658,0.4294858177812773,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
517,517,walnum,2011,Offdesign.txt,0.0325064736525509,0.0317053864168618,0.0044020542920029,0.5900921528463093,-0.7036867705034161,-0.863738975612467,0.5900921528463093,-0.7036867705034161,-0.863738975612467,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
518,518,wang and chi,2011,A laboratory.txt,0.044256844983066,0.0653830334190231,0.0195544554455445,1.41017222851059,0.2963119415565345,0.1713448561998245,1.41017222851059,0.2963119415565345,0.1713448561998245,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
519,519,wang etal,2010,intercooled.txt,0.0201822916666666,0.0366052083333333,0.0022215169787369,-0.2700352262125494,-0.5581951449905009,-1.0126948338130357,-0.2700352262125494,-0.5581951449905009,-1.0126948338130357,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
520,520,wang etal,2010,pyrolysis process of corn straw.txt,0.0050968354830583,0.0164182662538699,0.0062921348314606,-1.3228770216336063,-1.1576110150658852,-0.7346246664418385,-1.3228770216336063,-1.1576110150658852,-0.7346246664418385,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
521,521,Wang etal,2013,power and efficiency.txt,0.012852266961856,0.0679513698630136,-0.0153482880755608,-0.7816111624496764,0.3725741915873146,-2.212915244790389,-0.7816111624496764,0.3725741915873146,-2.212915244790389,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
522,522,Wang etal,2013,power and power density.txt,0.0115250711557216,0.0451424476295479,0.0067711598746081,-0.8742386042982109,-0.3046967844840699,-0.7019017288578342,-0.8742386042982109,-0.3046967844840699,-0.7019017288578342,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
523,523,wang etal,2020,equalization.txt,0.0339909842223891,0.0302176859504132,0.0101946246524559,0.6936988820460752,-0.7478614288542245,-0.468039583550198,0.6936988820460752,-0.7478614288542245,-0.468039583550198,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
524,524,wang etal,2020,Study on.txt,-0.0124513835837365,0.1155211764705882,0.0154804985926819,-2.5475995785027647,1.7850762389382682,-0.1069534034072573,-2.5475995785027647,1.7850762389382682,-0.1069534034072573,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
525,525,wang,2014,Performanc.txt,0.0098396498049275,0.0134037037037037,0.0026462805057336,-0.9918672672576478,-1.247123167366696,-0.9836785838680502,-0.9918672672576478,-1.247123167366696,-0.9836785838680502,35534.443,4.871,0.71,251.418,1481493.672,15062.902,701562.049,2.065,
526,526,wang,2017,Microstructure.txt,0.0189254597009795,0.0591105860113421,0.0137916401442817,-0.3577518459283275,0.1100626074287012,-0.2223219219968025,-0.3577518459283275,0.1100626074287012,-0.2223219219968025,35925.738,4.76,1.33,473.278,1588368.275,14453.702,745094.581,1.915,110000000000000.0
527,527,wang,2019,Performance.txt,0.0395378730875344,0.102820316027088,-0.0074608306391444,1.080826481019603,1.4079464446643897,-1.6741108939938876,1.080826481019603,1.4079464446643897,-1.6741108939938876,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
528,528,wangabdullah,2011,Investigating.txt,0.0346012603207152,0.0394585526315789,0.0229808121374386,0.7362911759246196,-0.4734700861665844,0.4054045526046065,0.7362911759246196,-0.4734700861665844,0.4054045526046065,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
529,529,wangetal,2012,Superhydrophobic.txt,0.0271837485507639,0.0298661894273127,0.0163548784586087,0.2186093561386196,-0.7582985021560328,-0.0472231697029142,0.2186093561386196,-0.7582985021560328,-0.0472231697029142,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
530,530,wangetal,2012,Thermal.txt,0.0228874084249084,0.040892,0.0127403289321287,-0.0812401410718356,-0.4309063784902485,-0.2941386081362256,-0.0812401410718356,-0.4309063784902485,-0.2941386081362256,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
531,531,wangetal,2013,Failure.txt,0.044151414635476,0.0906560802833528,0.039799610353465,1.4028140502031214,1.0467507804854714,1.5543225311821032,1.4028140502031214,1.0467507804854714,1.5543225311821032,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
532,532,wangetal,2014,Feasibility.txt,0.0222519743875035,0.1105002159827215,0.0132179764479692,-0.1255882538945645,1.6359876158272637,-0.2615097715616217,-0.1255882538945645,1.6359876158272637,-0.2615097715616217,35534.443,4.871,0.71,251.418,1481493.672,15062.902,701562.049,2.065,
533,533,wangetal,2019,Fault.txt,0.011873471557682,-0.0174190977443608,0.0226070226070226,-0.8499230980078539,-2.1623522434409868,0.3798704147795981,-0.8499230980078539,-2.1623522434409868,0.3798704147795981,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
534,534,wangetal,2019,Research.txt,0.0297236152401814,0.0451384337349397,0.0406203840472673,0.3958713343558981,-0.3048159700506355,1.6103908448059825,0.3958713343558981,-0.3048159700506355,1.6103908448059825,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
535,535,wangetal,2019,Study.txt,0.0119417771400774,0.0005628895184135,-0.007250755287009,-0.8451559254987109,-1.628408642752408,-1.65976032352956,-0.8451559254987109,-1.628408642752408,-1.65976032352956,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
536,536,wangetal,2020,Research.txt,0.0178050220088035,0.022903025210084,0.0147840147840147,-0.4359492578680359,-0.9650574615525676,-0.1545312837818092,-0.4359492578680359,-0.9650574615525676,-0.1545312837818092,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
537,537,wangetal,2020,Sound.txt,0.0547697476011532,0.0395692170818505,0.0169332079021636,2.143887081598061,-0.4701840992407358,-0.0077165957666222,2.143887081598061,-0.4701840992407358,-0.0077165957666222,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
538,538,wei,2014,CatalyticCO2.txt,0.0226391990264125,0.0550197828709288,0.0142007292266359,-0.098563132539388,-0.0114066232287004,-0.194376417477423,-0.098563132539388,-0.0114066232287004,-0.194376417477423,35534.443,4.871,0.71,251.418,1481493.672,15062.902,701562.049,2.065,
539,539,whiffen,2012,Areview.txt,0.0315437288942443,0.0583724742268041,0.0265230004144218,0.522900421450803,0.088145671431157,0.6473768827711303,0.522900421450803,0.088145671431157,0.6473768827711303,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
540,540,whiffen,2012,review.txt,0.0642106390144619,0.0879150905432596,0.0370537731586082,2.8027842965701617,0.9653618933792294,1.3667501684664534,,0.9653618933792294,1.3667501684664534,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
541,541,wongwatcharapa,2019,filtrative.txt,0.0294910174807435,0.0453130136986301,0.0280680800238877,0.3796379079565229,-0.2996321239573893,0.7529236476973704,0.3796379079565229,-0.2996321239573893,0.7529236476973704,36702.503,4.758,0.15,56.363,1661716.918,14573.219,774385.946,1.889,
542,542,woo etal,2009,The performance.txt,0.0540104074782758,0.0514971786833856,0.0083160083160083,2.0908913346630627,-0.1160041816749355,-0.5963707553777676,2.0908913346630627,-0.1160041816749355,-0.5963707553777676,31607.042,4.599,-1.44,-462.402,1307890.377,13067.147,627754.514,1.901,
543,543,wood etal,2010,residential building.txt,0.0154599483592539,0.0608284722222222,0.0123368920521945,-0.5996162707535465,0.1610722280900069,-0.3216980020134881,-0.5996162707535465,0.1610722280900069,-0.3216980020134881,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
544,544,worall,2011,CO2compression.txt,0.0317871832093389,-0.0152820359281437,-0.017016317016317,0.5398915468823059,-2.0988959377295893,-2.32686086767064,0.5398915468823059,-2.0988959377295893,-2.32686086767064,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
545,545,wu etal,2010,thermoacoustic refrigeration.txt,0.0305505021294495,0.0263767206477732,-0.0014200511218403,0.4535812946322754,-0.8619121627270633,-1.2614559526057452,0.4535812946322754,-0.8619121627270633,-1.2614559526057452,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
546,546,wu etal,2011,Hydrogen.txt,0.0096390476418078,-0.0016757097791798,0.0020250368188512,-1.0058676620096327,-1.6948799260421237,-1.0261166957812295,-1.0058676620096327,-1.6948799260421237,-1.0261166957812295,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
547,547,wu etal,2011,Prediction.txt,-0.0005195914524001,0.0281174334140435,0.0061088977423638,-1.714857810720026,-0.8102247475039956,-0.7471418738725639,-1.714857810720026,-0.8102247475039956,-0.7471418738725639,34468.451,4.895,3.37,1125.151,1375702.128,14781.225,656506.57,2.099,
548,548,wuetal,2018,Indoor.txt,0.0189393939393939,0.0621575757575757,0.0348258706467661,-0.3567793497431629,0.200537628492315,1.2145587206890365,-0.3567793497431629,0.200537628492315,1.2145587206890365,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
549,549,wuetal,2020,Application.txt,0.0139159737969261,0.1105018759018758,0.0355820649938297,-0.7073731016044355,1.6360369042177596,1.2662155197944618,-0.7073731016044355,1.6360369042177596,1.2662155197944618,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
550,550,wuxiong,2014,Passive.txt,0.0123533707586863,0.0463974529346622,0.0126514611546685,-0.8164300481287592,-0.2674316011812637,-0.3002093027202766,-0.8164300481287592,-0.2674316011812637,-0.3002093027202766,35534.443,4.871,0.71,251.418,1481493.672,15062.902,701562.049,2.065,
551,551,xia,2016,Endoreversible.txt,0.0063728052196488,0.0597061692969869,0.0017933645511607,-1.2338247416081254,0.1277474094141563,-1.0419425847697694,-1.2338247416081254,0.1277474094141563,-1.0419425847697694,35452.459,4.75,-0.12,-43.947,1552442.538,14360.628,730640.879,1.924,107000000000000.0
552,552,xiaetal,2010,Ecological.txt,0.0416128220611915,0.0629652173913043,0.0046486679778294,1.2256409948296654,0.2245191315196109,-0.8468924153666028,1.2256409948296654,0.2245191315196109,-0.8468924153666028,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
553,553,xiang,2015,Optimization.txt,0.0272533659297052,0.0626326785714285,0.0272690272690272,0.2234680813468524,0.2146449739941665,0.6983391248260359,0.2234680813468524,0.2146449739941665,0.6983391248260359,35496.406,4.81,-0.11,-38.037,1516990.078,14718.203,716280.251,1.994,
554,554,xiao etal,2010,retrofitted direct gain solar house.txt,0.0047465362471707,0.0383131979695431,0.0061884024753609,-1.347325051044033,-0.5074793857715761,-0.741710783259006,-1.347325051044033,-0.5074793857715761,-0.741710783259006,33343.3,4.793,5.49,1736.258,1341233.677,13970.832,641725.345,2.008,89800000000000.0
555,555,xiao,2012,reactive.txt,0.0151742456742456,0.0279223423423423,0.009495036685369,-0.6195559878015168,-0.8160176350065907,-0.515829513761549,-0.6195559878015168,-0.8160176350065907,-0.515829513761549,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
556,556,xie etal,2008,Syngas CO.txt,0.0250860173101854,0.0439234676007005,0.0276637129889777,0.0722048259235259,-0.3408922603377113,0.7253007135028534,0.0722048259235259,-0.3408922603377113,0.7253007135028534,32069.444,4.724,1.83,575.702,1276283.334,13234.705,614687.367,1.949,
557,557,yadav etal,2020,Sustainable.txt,0.0104073172627024,0.0419845221112696,0.0143151921588857,-0.9522487089474796,-0.398465848898127,-0.1865572784965444,-0.9522487089474796,-0.398465848898127,-0.1865572784965444,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
558,558,yadav,2012,On the suitability.txt,-0.006203295757273,0.0089298951048951,0.0132037867463876,-2.111534011436246,-1.3799650739442022,-0.2624790919047488,-2.111534011436246,-1.3799650739442022,-0.2624790919047488,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
559,559,yali,2014,Simulation.txt,0.0190140581795609,0.0190949720670391,0.0052099295127183,-0.3515683947866515,-1.0781309265204844,-0.8085517765269367,-0.3515683947866515,-1.0781309265204844,-0.8085517765269367,35534.443,4.871,0.71,251.418,1481493.672,15062.902,701562.049,2.065,
560,560,yan etal,2020,energy.txt,0.0192069256631112,0.0403872852233676,-0.0068365444375388,-0.3381078175798419,-0.445892999335748,-1.6314649432196446,-0.3381078175798419,-0.445892999335748,-1.6314649432196446,34807.259,4.465,-5.16,-1895.244,1696524.177,13976.098,788362.044,1.793,
561,561,yandri,2018,Uniformity.txt,0.0322857661583151,0.0411745098039215,0.015886287625418,0.5746885699737831,-0.4225177449242588,-0.0792333303537713,0.5746885699737831,-0.4225177449242588,-0.0792333303537713,36646.14,4.802,2.01,720.402,1625014.415,14718.145,759812.726,1.929,114000000000000.0
562,562,Yang and Yutong,2007,photovoltaic application.txt,0.0330409830791996,0.0897626326963906,0.0332584269662921,0.6273965510410273,1.0202214200406052,1.1074842316694655,0.6273965510410273,1.0202214200406052,1.1074842316694655,31493.742,4.696,2.98,910.212,1244213.89,12811.338,601452.662,1.91,
563,563,Yang etal,2013,ecobuilding.txt,0.0157559947598493,0.0247609397944199,0.014807813484562,-0.5789546467272506,-0.9098899437228892,-0.1529055579377652,-0.5789546467272506,-0.9098899437228892,-0.1529055579377652,35283.025,4.893,0.88,308.95,1445959.229,15042.88,686499.147,2.086,
564,564,yang,2012,heat.txt,0.0139336811449273,0.1450662613981762,0.0156748911465892,-0.7061372731458999,2.662365761968003,-0.0936741490148186,-0.7061372731458999,,-0.0936741490148186,34974.075,4.908,1.47,505.624,1410676.204,14949.697,671456.267,2.098,
